$Temperature file for segment 86,,
,,
JDAY,T,
172.66,17.58,
172.67,17.57,
172.68,17.56,
172.69,17.55,
172.7,17.53,
172.71,17.51,
172.72,17.48,
172.73,17.44,
172.74,17.4,
172.75,17.36,
172.76,17.31,
172.77,17.26,
172.78,17.2,
172.79,17.13,
172.8,17.07,
172.81,16.99,
172.82,16.92,
172.83,16.83,
172.84,16.75,
172.85,16.66,
172.86,16.57,
172.87,16.48,
172.88,16.39,
172.89,16.29,
172.9,16.2,
172.91,16.1,
172.92,16.01,
172.93,15.91,
172.94,15.82,
172.95,15.73,
172.96,15.64,
172.97,15.55,
172.98,15.47,
172.99,15.39,
173,15.32,
173.01,15.25,
173.02,15.2,
173.03,15.14,
173.04,15.1,
173.05,15.07,
173.06,15.06,
173.07,15.04,
173.08,15.04,
173.09,15.03,
173.1,15.03,
173.11,15.03,
173.12,15.04,
173.13,15.05,
173.14,15.08,
173.15,15.11,
173.16,15.14,
173.17,15.18,
173.18,15.22,
173.19,15.26,
173.2,15.3,
173.21,15.34,
173.22,15.38,
173.23,15.42,
173.24,15.45,
173.25,15.49,
173.26,15.53,
173.27,15.57,
173.28,15.61,
173.29,15.66,
173.3,15.7,
173.31,15.75,
173.32,15.8,
173.33,15.86,
173.34,15.92,
173.35,15.98,
173.36,16.04,
173.37,16.11,
173.38,16.17,
173.39,16.25,
173.4,16.32,
173.41,16.4,
173.42,16.48,
173.43,16.55,
173.44,16.63,
173.45,16.71,
173.46,16.79,
173.47,16.87,
173.48,16.94,
173.49,17.02,
173.5,17.1,
173.51,17.17,
173.52,17.25,
173.53,17.32,
173.54,17.38,
173.55,17.45,
173.56,17.51,
173.57,17.57,
173.58,17.62,
173.59,17.67,
173.6,17.7,
173.61,17.73,
173.62,17.76,
173.63,17.77,
173.64,17.78,
173.65,17.78,
173.66,17.77,
173.67,17.75,
173.68,17.73,
173.69,17.7,
173.7,17.67,
173.71,17.62,
173.72,17.58,
173.73,17.53,
173.74,17.47,
173.75,17.42,
173.76,17.36,
173.77,17.29,
173.78,17.21,
173.79,17.13,
173.8,17.04,
173.81,16.95,
173.82,16.86,
173.83,16.76,
173.84,16.66,
173.85,16.56,
173.86,16.46,
173.87,16.36,
173.88,16.27,
173.89,16.17,
173.9,16.09,
173.91,16,
173.92,15.92,
173.93,15.85,
173.94,15.78,
173.95,15.72,
173.96,15.66,
173.97,15.61,
173.98,15.56,
173.99,15.52,
174,15.48,
174.01,15.44,
174.02,15.4,
174.03,15.37,
174.04,15.35,
174.05,15.33,
174.06,15.31,
174.07,15.3,
174.08,15.29,
174.09,15.28,
174.1,15.27,
174.11,15.26,
174.12,15.25,
174.13,15.25,
174.14,15.24,
174.15,15.24,
174.16,15.25,
174.17,15.25,
174.18,15.26,
174.19,15.27,
174.2,15.28,
174.21,15.29,
174.22,15.3,
174.23,15.32,
174.24,15.34,
174.25,15.36,
174.26,15.38,
174.27,15.4,
174.28,15.43,
174.29,15.46,
174.3,15.49,
174.31,15.52,
174.32,15.56,
174.33,15.6,
174.34,15.64,
174.35,15.68,
174.36,15.73,
174.37,15.78,
174.38,15.83,
174.39,15.89,
174.4,15.95,
174.41,16.01,
174.42,16.07,
174.43,16.13,
174.44,16.19,
174.45,16.25,
174.46,16.31,
174.47,16.37,
174.48,16.43,
174.49,16.49,
174.5,16.56,
174.51,16.63,
174.52,16.69,
174.53,16.75,
174.54,16.81,
174.55,16.87,
174.56,16.93,
174.57,16.99,
174.58,17.05,
174.59,17.11,
174.6,17.16,
174.61,17.21,
174.62,17.25,
174.63,17.29,
174.64,17.32,
174.65,17.34,
174.66,17.36,
174.67,17.37,
174.68,17.38,
174.69,17.38,
174.7,17.39,
174.71,17.38,
174.72,17.37,
174.73,17.35,
174.74,17.33,
174.75,17.3,
174.76,17.26,
174.77,17.22,
174.78,17.18,
174.79,17.12,
174.8,17.07,
174.81,17.01,
174.82,16.94,
174.83,16.87,
174.84,16.79,
174.85,16.7,
174.86,16.62,
174.87,16.54,
174.88,16.45,
174.89,16.35,
174.9,16.26,
174.91,16.16,
174.92,16.06,
174.93,15.96,
174.94,15.87,
174.95,15.77,
174.96,15.67,
174.97,15.58,
174.98,15.49,
174.99,15.4,
175,15.31,
175.01,15.24,
175.02,15.16,
175.03,15.09,
175.04,15.02,
175.05,14.96,
175.06,14.9,
175.07,14.85,
175.08,14.8,
175.09,14.75,
175.1,14.71,
175.11,14.68,
175.12,14.65,
175.13,14.63,
175.14,14.62,
175.15,14.6,
175.16,14.59,
175.17,14.58,
175.18,14.56,
175.19,14.56,
175.2,14.55,
175.21,14.55,
175.22,14.55,
175.23,14.55,
175.24,14.56,
175.25,14.57,
175.26,14.59,
175.27,14.6,
175.28,14.62,
175.29,14.65,
175.3,14.67,
175.31,14.7,
175.32,14.73,
175.33,14.77,
175.34,14.81,
175.35,14.85,
175.36,14.89,
175.37,14.94,
175.38,14.99,
175.39,15.04,
175.4,15.09,
175.41,15.15,
175.42,15.21,
175.43,15.26,
175.44,15.32,
175.45,15.38,
175.46,15.43,
175.47,15.49,
175.48,15.55,
175.49,15.61,
175.5,15.67,
175.51,15.73,
175.52,15.78,
175.53,15.84,
175.54,15.89,
175.55,15.94,
175.56,15.98,
175.57,16.02,
175.58,16.06,
175.59,16.1,
175.6,16.13,
175.61,16.16,
175.62,16.18,
175.63,16.2,
175.64,16.22,
175.65,16.23,
175.66,16.25,
175.67,16.27,
175.68,16.27,
175.69,16.28,
175.7,16.28,
175.71,16.28,
175.72,16.28,
175.73,16.27,
175.74,16.27,
175.75,16.27,
175.76,16.26,
175.77,16.26,
175.78,16.24,
175.79,16.23,
175.8,16.22,
175.81,16.2,
175.82,16.17,
175.83,16.14,
175.84,16.11,
175.85,16.07,
175.86,16.03,
175.87,15.99,
175.88,15.95,
175.89,15.91,
175.9,15.86,
175.91,15.81,
175.92,15.76,
175.93,15.71,
175.94,15.65,
175.95,15.59,
175.96,15.53,
175.97,15.47,
175.98,15.4,
175.99,15.33,
176,15.26,
176.01,15.19,
176.02,15.11,
176.03,15.04,
176.04,14.96,
176.05,14.88,
176.06,14.8,
176.07,14.72,
176.08,14.64,
176.09,14.57,
176.1,14.49,
176.11,14.42,
176.12,14.34,
176.13,14.27,
176.14,14.21,
176.15,14.15,
176.16,14.09,
176.17,14.03,
176.18,13.98,
176.19,13.93,
176.2,13.89,
176.21,13.85,
176.22,13.81,
176.23,13.78,
176.24,13.75,
176.25,13.73,
176.26,13.71,
176.27,13.7,
176.28,13.69,
176.29,13.68,
176.3,13.68,
176.31,13.68,
176.32,13.68,
176.33,13.69,
176.34,13.7,
176.35,13.72,
176.36,13.74,
176.37,13.77,
176.38,13.8,
176.39,13.83,
176.4,13.87,
176.41,13.92,
176.42,13.97,
176.43,14.02,
176.44,14.08,
176.45,14.14,
176.46,14.21,
176.47,14.27,
176.48,14.34,
176.49,14.42,
176.5,14.49,
176.51,14.57,
176.52,14.64,
176.53,14.72,
176.54,14.8,
176.55,14.88,
176.56,14.96,
176.57,15.03,
176.58,15.11,
176.59,15.18,
176.6,15.25,
176.61,15.32,
176.62,15.38,
176.63,15.45,
176.64,15.51,
176.65,15.56,
176.66,15.61,
176.67,15.66,
176.68,15.71,
176.69,15.75,
176.7,15.79,
176.71,15.82,
176.72,15.85,
176.73,15.88,
176.74,15.9,
176.75,15.92,
176.76,15.93,
176.77,15.95,
176.78,15.96,
176.79,15.96,
176.8,15.97,
176.81,15.97,
176.82,15.97,
176.83,15.96,
176.84,15.94,
176.85,15.92,
176.86,15.9,
176.87,15.87,
176.88,15.84,
176.89,15.81,
176.9,15.77,
176.91,15.74,
176.92,15.7,
176.93,15.66,
176.94,15.61,
176.95,15.57,
176.96,15.52,
176.97,15.48,
176.98,15.43,
176.99,15.38,
177,15.32,
177.01,15.28,
177.02,15.23,
177.03,15.17,
177.04,15.13,
177.05,15.07,
177.06,15.02,
177.07,14.98,
177.08,14.93,
177.09,14.88,
177.1,14.84,
177.11,14.8,
177.12,14.76,
177.13,14.73,
177.14,14.69,
177.15,14.66,
177.16,14.64,
177.17,14.62,
177.18,14.61,
177.19,14.6,
177.2,14.59,
177.21,14.58,
177.22,14.58,
177.23,14.57,
177.24,14.57,
177.25,14.56,
177.26,14.57,
177.27,14.57,
177.28,14.58,
177.29,14.6,
177.3,14.61,
177.31,14.63,
177.32,14.65,
177.33,14.68,
177.34,14.71,
177.35,14.74,
177.36,14.77,
177.37,14.81,
177.38,14.85,
177.39,14.89,
177.4,14.94,
177.41,14.98,
177.42,15.03,
177.43,15.08,
177.44,15.13,
177.45,15.18,
177.46,15.23,
177.47,15.28,
177.48,15.34,
177.49,15.39,
177.5,15.45,
177.51,15.52,
177.52,15.58,
177.53,15.66,
177.54,15.73,
177.55,15.8,
177.56,15.88,
177.57,15.95,
177.58,16.02,
177.59,16.08,
177.6,16.15,
177.61,16.21,
177.62,16.26,
177.63,16.32,
177.64,16.37,
177.65,16.43,
177.66,16.48,
177.67,16.53,
177.68,16.58,
177.69,16.62,
177.7,16.66,
177.71,16.69,
177.72,16.72,
177.73,16.75,
177.74,16.77,
177.75,16.79,
177.76,16.81,
177.77,16.82,
177.78,16.83,
177.79,16.83,
177.8,16.82,
177.81,16.81,
177.82,16.8,
177.83,16.79,
177.84,16.77,
177.85,16.74,
177.86,16.72,
177.87,16.69,
177.88,16.66,
177.89,16.62,
177.9,16.59,
177.91,16.55,
177.92,16.51,
177.93,16.47,
177.94,16.42,
177.95,16.37,
177.96,16.32,
177.97,16.27,
177.98,16.21,
177.99,16.15,
178,16.1,
178.01,16.03,
178.02,15.97,
178.03,15.91,
178.04,15.84,
178.05,15.78,
178.06,15.72,
178.07,15.66,
178.08,15.59,
178.09,15.53,
178.1,15.47,
178.11,15.41,
178.12,15.35,
178.13,15.3,
178.14,15.24,
178.15,15.18,
178.16,15.13,
178.17,15.08,
178.18,15.02,
178.19,14.97,
178.2,14.92,
178.21,14.88,
178.22,14.83,
178.23,14.79,
178.24,14.75,
178.25,14.72,
178.26,14.69,
178.27,14.66,
178.28,14.64,
178.29,14.62,
178.3,14.61,
178.31,14.6,
178.32,14.6,
178.33,14.6,
178.34,14.6,
178.35,14.6,
178.36,14.6,
178.37,14.61,
178.38,14.61,
178.39,14.62,
178.4,14.63,
178.41,14.65,
178.42,14.67,
178.43,14.69,
178.44,14.71,
178.45,14.74,
178.46,14.76,
178.47,14.79,
178.48,14.82,
178.49,14.86,
178.5,14.9,
178.51,14.93,
178.52,14.97,
178.53,15.01,
178.54,15.05,
178.55,15.09,
178.56,15.13,
178.57,15.17,
178.58,15.22,
178.59,15.27,
178.6,15.32,
178.61,15.38,
178.62,15.44,
178.63,15.51,
178.64,15.57,
178.65,15.63,
178.66,15.69,
178.67,15.75,
178.68,15.8,
178.69,15.86,
178.7,15.91,
178.71,15.95,
178.72,15.99,
178.73,16.03,
178.74,16.06,
178.75,16.08,
178.76,16.11,
178.77,16.13,
178.78,16.15,
178.79,16.16,
178.8,16.18,
178.81,16.2,
178.82,16.21,
178.83,16.22,
178.84,16.22,
178.85,16.23,
178.86,16.22,
178.87,16.22,
178.88,16.21,
178.89,16.2,
178.9,16.19,
178.91,16.18,
178.92,16.17,
178.93,16.15,
178.94,16.13,
178.95,16.12,
178.96,16.1,
178.97,16.08,
178.98,16.06,
178.99,16.03,
179,16,
179.01,15.97,
179.02,15.94,
179.03,15.91,
179.04,15.87,
179.05,15.83,
179.06,15.79,
179.07,15.75,
179.08,15.71,
179.09,15.67,
179.1,15.62,
179.11,15.58,
179.12,15.53,
179.13,15.49,
179.14,15.44,
179.15,15.4,
179.16,15.35,
179.17,15.31,
179.18,15.27,
179.19,15.22,
179.2,15.18,
179.21,15.14,
179.22,15.1,
179.23,15.06,
179.24,15.02,
179.25,14.99,
179.26,14.95,
179.27,14.92,
179.28,14.89,
179.29,14.87,
179.3,14.85,
179.31,14.83,
179.32,14.8,
179.33,14.78,
179.34,14.76,
179.35,14.74,
179.36,14.73,
179.37,14.72,
179.38,14.71,
179.39,14.72,
179.4,14.73,
179.41,14.75,
179.42,14.77,
179.43,14.79,
179.44,14.82,
179.45,14.84,
179.46,14.87,
179.47,14.91,
179.48,14.94,
179.49,14.98,
179.5,15.03,
179.51,15.08,
179.52,15.13,
179.53,15.18,
179.54,15.23,
179.55,15.29,
179.56,15.34,
179.57,15.39,
179.58,15.45,
179.59,15.5,
179.6,15.56,
179.61,15.62,
179.62,15.68,
179.63,15.74,
179.64,15.8,
179.65,15.86,
179.66,15.91,
179.67,15.96,
179.68,16.01,
179.69,16.06,
179.7,16.11,
179.71,16.16,
179.72,16.21,
179.73,16.26,
179.74,16.3,
179.75,16.34,
179.76,16.38,
179.77,16.41,
179.78,16.44,
179.79,16.46,
179.8,16.47,
179.81,16.48,
179.82,16.49,
179.83,16.49,
179.84,16.49,
179.85,16.49,
179.86,16.49,
179.87,16.48,
179.88,16.47,
179.89,16.45,
179.9,16.44,
179.91,16.42,
179.92,16.4,
179.93,16.37,
179.94,16.35,
179.95,16.32,
179.96,16.3,
179.97,16.27,
179.98,16.24,
179.99,16.21,
180,16.18,
180.01,16.14,
180.02,16.1,
180.03,16.07,
180.04,16.03,
180.05,15.99,
180.06,15.95,
180.07,15.91,
180.08,15.87,
180.09,15.83,
180.1,15.79,
180.11,15.76,
180.12,15.72,
180.13,15.68,
180.14,15.65,
180.15,15.61,
180.16,15.58,
180.17,15.55,
180.18,15.52,
180.19,15.49,
180.2,15.46,
180.21,15.43,
180.22,15.41,
180.23,15.39,
180.24,15.37,
180.25,15.35,
180.26,15.33,
180.27,15.32,
180.28,15.31,
180.29,15.3,
180.3,15.3,
180.31,15.3,
180.32,15.3,
180.33,15.31,
180.34,15.31,
180.35,15.33,
180.36,15.34,
180.37,15.35,
180.38,15.37,
180.39,15.4,
180.4,15.43,
180.41,15.47,
180.42,15.51,
180.43,15.55,
180.44,15.6,
180.45,15.65,
180.46,15.71,
180.47,15.77,
180.48,15.83,
180.49,15.89,
180.5,15.95,
180.51,16.01,
180.52,16.08,
180.53,16.15,
180.54,16.23,
180.55,16.31,
180.56,16.38,
180.57,16.46,
180.58,16.53,
180.59,16.6,
180.6,16.67,
180.61,16.74,
180.62,16.8,
180.63,16.86,
180.64,16.93,
180.65,16.98,
180.66,17.04,
180.67,17.1,
180.68,17.15,
180.69,17.2,
180.7,17.24,
180.71,17.28,
180.72,17.32,
180.73,17.35,
180.74,17.38,
180.75,17.4,
180.76,17.42,
180.77,17.43,
180.78,17.44,
180.79,17.45,
180.8,17.45,
180.81,17.45,
180.82,17.44,
180.83,17.43,
180.84,17.42,
180.85,17.4,
180.86,17.38,
180.87,17.35,
180.88,17.32,
180.89,17.28,
180.9,17.25,
180.91,17.21,
180.92,17.16,
180.93,17.12,
180.94,17.07,
180.95,17.02,
180.96,16.97,
180.97,16.91,
180.98,16.85,
180.99,16.79,
181,16.72,
181.01,16.66,
181.02,16.59,
181.03,16.52,
181.04,16.45,
181.05,16.38,
181.06,16.31,
181.07,16.24,
181.08,16.17,
181.09,16.09,
181.1,16.02,
181.11,15.95,
181.12,15.88,
181.13,15.8,
181.14,15.73,
181.15,15.67,
181.16,15.6,
181.17,15.54,
181.18,15.48,
181.19,15.42,
181.2,15.37,
181.21,15.33,
181.22,15.28,
181.23,15.24,
181.24,15.22,
181.25,15.2,
181.26,15.18,
181.27,15.17,
181.28,15.17,
181.29,15.16,
181.3,15.16,
181.31,15.17,
181.32,15.17,
181.33,15.18,
181.34,15.19,
181.35,15.2,
181.36,15.23,
181.37,15.25,
181.38,15.29,
181.39,15.32,
181.4,15.36,
181.41,15.41,
181.42,15.46,
181.43,15.51,
181.44,15.56,
181.45,15.63,
181.46,15.69,
181.47,15.76,
181.48,15.82,
181.49,15.89,
181.5,15.96,
181.51,16.03,
181.52,16.1,
181.53,16.17,
181.54,16.24,
181.55,16.31,
181.56,16.38,
181.57,16.46,
181.58,16.54,
181.59,16.62,
181.6,16.69,
181.61,16.76,
181.62,16.82,
181.63,16.88,
181.64,16.94,
181.65,17,
181.66,17.06,
181.67,17.12,
181.68,17.17,
181.69,17.21,
181.7,17.23,
181.71,17.25,
181.72,17.27,
181.73,17.3,
181.74,17.32,
181.75,17.35,
181.76,17.37,
181.77,17.38,
181.78,17.39,
181.79,17.39,
181.8,17.39,
181.81,17.38,
181.82,17.37,
181.83,17.36,
181.84,17.35,
181.85,17.34,
181.86,17.32,
181.87,17.29,
181.88,17.26,
181.89,17.23,
181.9,17.2,
181.91,17.16,
181.92,17.12,
181.93,17.08,
181.94,17.03,
181.95,16.99,
181.96,16.94,
181.97,16.89,
181.98,16.84,
181.99,16.78,
182,16.73,
182.01,16.67,
182.02,16.61,
182.03,16.56,
182.04,16.5,
182.05,16.44,
182.06,16.37,
182.07,16.31,
182.08,16.25,
182.09,16.19,
182.1,16.12,
182.11,16.06,
182.12,16,
182.13,15.94,
182.14,15.88,
182.15,15.83,
182.16,15.77,
182.17,15.71,
182.18,15.66,
182.19,15.61,
182.2,15.55,
182.21,15.5,
182.22,15.46,
182.23,15.41,
182.24,15.37,
182.25,15.33,
182.26,15.3,
182.27,15.27,
182.28,15.24,
182.29,15.21,
182.3,15.19,
182.31,15.17,
182.32,15.16,
182.33,15.16,
182.34,15.16,
182.35,15.16,
182.36,15.17,
182.37,15.18,
182.38,15.2,
182.39,15.22,
182.4,15.24,
182.41,15.27,
182.42,15.3,
182.43,15.34,
182.44,15.38,
182.45,15.43,
182.46,15.48,
182.47,15.54,
182.48,15.6,
182.49,15.67,
182.5,15.74,
182.51,15.82,
182.52,15.9,
182.53,15.98,
182.54,16.06,
182.55,16.15,
182.56,16.24,
182.57,16.32,
182.58,16.41,
182.59,16.5,
182.6,16.58,
182.61,16.66,
182.62,16.74,
182.63,16.81,
182.64,16.88,
182.65,16.95,
182.66,17.02,
182.67,17.08,
182.68,17.15,
182.69,17.21,
182.7,17.27,
182.71,17.33,
182.72,17.38,
182.73,17.42,
182.74,17.46,
182.75,17.49,
182.76,17.52,
182.77,17.54,
182.78,17.56,
182.79,17.57,
182.8,17.58,
182.81,17.59,
182.82,17.59,
182.83,17.58,
182.84,17.58,
182.85,17.57,
182.86,17.56,
182.87,17.54,
182.88,17.52,
182.89,17.49,
182.9,17.46,
182.91,17.43,
182.92,17.39,
182.93,17.35,
182.94,17.31,
182.95,17.26,
182.96,17.21,
182.97,17.17,
182.98,17.12,
182.99,17.06,
183,17.01,
183.01,16.95,
183.02,16.89,
183.03,16.83,
183.04,16.76,
183.05,16.7,
183.06,16.64,
183.07,16.57,
183.08,16.51,
183.09,16.45,
183.1,16.39,
183.11,16.33,
183.12,16.27,
183.13,16.21,
183.14,16.15,
183.15,16.1,
183.16,16.05,
183.17,16,
183.18,15.95,
183.19,15.91,
183.2,15.87,
183.21,15.83,
183.22,15.8,
183.23,15.76,
183.24,15.74,
183.25,15.72,
183.26,15.7,
183.27,15.69,
183.28,15.69,
183.29,15.68,
183.3,15.68,
183.31,15.69,
183.32,15.7,
183.33,15.71,
183.34,15.72,
183.35,15.74,
183.36,15.77,
183.37,15.8,
183.38,15.83,
183.39,15.87,
183.4,15.92,
183.41,15.97,
183.42,16.03,
183.43,16.09,
183.44,16.15,
183.45,16.22,
183.46,16.29,
183.47,16.37,
183.48,16.45,
183.49,16.53,
183.5,16.62,
183.51,16.7,
183.52,16.79,
183.53,16.89,
183.54,16.98,
183.55,17.07,
183.56,17.17,
183.57,17.27,
183.58,17.37,
183.59,17.47,
183.6,17.57,
183.61,17.67,
183.62,17.76,
183.63,17.84,
183.64,17.92,
183.65,18,
183.66,18.07,
183.67,18.14,
183.68,18.2,
183.69,18.26,
183.7,18.31,
183.71,18.37,
183.72,18.41,
183.73,18.46,
183.74,18.5,
183.75,18.53,
183.76,18.56,
183.77,18.59,
183.78,18.61,
183.79,18.63,
183.8,18.64,
183.81,18.65,
183.82,18.65,
183.83,18.64,
183.84,18.63,
183.85,18.62,
183.86,18.6,
183.87,18.57,
183.88,18.54,
183.89,18.5,
183.9,18.46,
183.91,18.41,
183.92,18.36,
183.93,18.31,
183.94,18.26,
183.95,18.2,
183.96,18.14,
183.97,18.08,
183.98,18.02,
183.99,17.96,
184,17.89,
184.01,17.81,
184.02,17.74,
184.03,17.66,
184.04,17.58,
184.05,17.5,
184.06,17.42,
184.07,17.34,
184.08,17.26,
184.09,17.18,
184.1,17.09,
184.11,17.01,
184.12,16.92,
184.13,16.84,
184.14,16.75,
184.15,16.67,
184.16,16.58,
184.17,16.5,
184.18,16.42,
184.19,16.34,
184.2,16.27,
184.21,16.19,
184.22,16.13,
184.23,16.07,
184.24,16.02,
184.25,15.96,
184.26,15.92,
184.27,15.9,
184.28,15.88,
184.29,15.86,
184.3,15.86,
184.31,15.86,
184.32,15.86,
184.33,15.87,
184.34,15.88,
184.35,15.9,
184.36,15.92,
184.37,15.95,
184.38,15.98,
184.39,16.03,
184.4,16.07,
184.41,16.13,
184.42,16.19,
184.43,16.25,
184.44,16.32,
184.45,16.4,
184.46,16.47,
184.47,16.56,
184.48,16.64,
184.49,16.73,
184.5,16.82,
184.51,16.91,
184.52,17.01,
184.53,17.1,
184.54,17.2,
184.55,17.3,
184.56,17.4,
184.57,17.5,
184.58,17.6,
184.59,17.7,
184.6,17.79,
184.61,17.89,
184.62,17.98,
184.63,18.08,
184.64,18.16,
184.65,18.25,
184.66,18.33,
184.67,18.41,
184.68,18.48,
184.69,18.55,
184.7,18.61,
184.71,18.67,
184.72,18.73,
184.73,18.77,
184.74,18.81,
184.75,18.85,
184.76,18.87,
184.77,18.9,
184.78,18.92,
184.79,18.94,
184.8,18.95,
184.81,18.96,
184.82,18.97,
184.83,18.97,
184.84,18.96,
184.85,18.95,
184.86,18.94,
184.87,18.92,
184.88,18.89,
184.89,18.86,
184.9,18.82,
184.91,18.79,
184.92,18.74,
184.93,18.69,
184.94,18.64,
184.95,18.59,
184.96,18.53,
184.97,18.47,
184.98,18.41,
184.99,18.34,
185,18.27,
185.01,18.21,
185.02,18.13,
185.03,18.06,
185.04,17.98,
185.05,17.91,
185.06,17.83,
185.07,17.76,
185.08,17.69,
185.09,17.61,
185.1,17.54,
185.11,17.47,
185.12,17.4,
185.13,17.33,
185.14,17.26,
185.15,17.19,
185.16,17.13,
185.17,17.06,
185.18,17,
185.19,16.94,
185.2,16.88,
185.21,16.82,
185.22,16.76,
185.23,16.71,
185.24,16.66,
185.25,16.61,
185.26,16.56,
185.27,16.52,
185.28,16.48,
185.29,16.45,
185.3,16.43,
185.31,16.42,
185.32,16.41,
185.33,16.42,
185.34,16.43,
185.35,16.45,
185.36,16.48,
185.37,16.51,
185.38,16.54,
185.39,16.59,
185.4,16.64,
185.41,16.71,
185.42,16.78,
185.43,16.86,
185.44,16.95,
185.45,17.04,
185.46,17.14,
185.47,17.25,
185.48,17.35,
185.49,17.46,
185.5,17.57,
185.51,17.68,
185.52,17.79,
185.53,17.9,
185.54,18,
185.55,18.11,
185.56,18.22,
185.57,18.32,
185.58,18.42,
185.59,18.51,
185.6,18.59,
185.61,18.66,
185.62,18.74,
185.63,18.81,
185.64,18.89,
185.65,18.96,
185.66,19.04,
185.67,19.1,
185.68,19.16,
185.69,19.21,
185.7,19.25,
185.71,19.29,
185.72,19.31,
185.73,19.33,
185.74,19.34,
185.75,19.34,
185.76,19.34,
185.77,19.34,
185.78,19.34,
185.79,19.33,
185.8,19.32,
185.81,19.31,
185.82,19.3,
185.83,19.28,
185.84,19.26,
185.85,19.24,
185.86,19.21,
185.87,19.17,
185.88,19.13,
185.89,19.09,
185.9,19.05,
185.91,19,
185.92,18.95,
185.93,18.89,
185.94,18.83,
185.95,18.77,
185.96,18.71,
185.97,18.64,
185.98,18.57,
185.99,18.5,
186,18.42,
186.01,18.34,
186.02,18.26,
186.03,18.17,
186.04,18.09,
186.05,18.01,
186.06,17.92,
186.07,17.84,
186.08,17.76,
186.09,17.67,
186.1,17.59,
186.11,17.51,
186.12,17.43,
186.13,17.35,
186.14,17.27,
186.15,17.19,
186.16,17.12,
186.17,17.04,
186.18,16.97,
186.19,16.9,
186.2,16.83,
186.21,16.77,
186.22,16.71,
186.23,16.66,
186.24,16.6,
186.25,16.56,
186.26,16.52,
186.27,16.48,
186.28,16.44,
186.29,16.41,
186.3,16.38,
186.31,16.37,
186.32,16.36,
186.33,16.35,
186.34,16.35,
186.35,16.35,
186.36,16.35,
186.37,16.36,
186.38,16.38,
186.39,16.39,
186.4,16.41,
186.41,16.44,
186.42,16.47,
186.43,16.5,
186.44,16.54,
186.45,16.58,
186.46,16.61,
186.47,16.66,
186.48,16.7,
186.49,16.75,
186.5,16.8,
186.51,16.86,
186.52,16.91,
186.53,16.96,
186.54,17.02,
186.55,17.07,
186.56,17.13,
186.57,17.19,
186.58,17.24,
186.59,17.29,
186.6,17.34,
186.61,17.38,
186.62,17.42,
186.63,17.47,
186.64,17.51,
186.65,17.57,
186.66,17.62,
186.67,17.68,
186.68,17.74,
186.69,17.8,
186.7,17.86,
186.71,17.92,
186.72,17.97,
186.73,18.03,
186.74,18.09,
186.75,18.14,
186.76,18.19,
186.77,18.22,
186.78,18.25,
186.79,18.26,
186.8,18.28,
186.81,18.29,
186.82,18.29,
186.83,18.29,
186.84,18.28,
186.85,18.27,
186.86,18.26,
186.87,18.25,
186.88,18.23,
186.89,18.2,
186.9,18.18,
186.91,18.16,
186.92,18.13,
186.93,18.1,
186.94,18.07,
186.95,18.04,
186.96,18.01,
186.97,17.98,
186.98,17.95,
186.99,17.92,
187,17.88,
187.01,17.85,
187.02,17.82,
187.03,17.78,
187.04,17.74,
187.05,17.7,
187.06,17.66,
187.07,17.61,
187.08,17.56,
187.09,17.51,
187.1,17.46,
187.11,17.4,
187.12,17.35,
187.13,17.3,
187.14,17.24,
187.15,17.19,
187.16,17.13,
187.17,17.08,
187.18,17.03,
187.19,16.98,
187.2,16.93,
187.21,16.89,
187.22,16.84,
187.23,16.8,
187.24,16.76,
187.25,16.71,
187.26,16.68,
187.27,16.64,
187.28,16.61,
187.29,16.58,
187.3,16.55,
187.31,16.52,
187.32,16.5,
187.33,16.48,
187.34,16.45,
187.35,16.43,
187.36,16.42,
187.37,16.4,
187.38,16.39,
187.39,16.38,
187.4,16.37,
187.41,16.36,
187.42,16.36,
187.43,16.36,
187.44,16.36,
187.45,16.38,
187.46,16.41,
187.47,16.43,
187.48,16.46,
187.49,16.49,
187.5,16.52,
187.51,16.55,
187.52,16.58,
187.53,16.62,
187.54,16.66,
187.55,16.7,
